date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:26:28	19061/19061	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Nov%202019%2017:26:26%20GMT	http://www.urbanui.com/libertyui/vendors/css/font/context-menu-icons.ttf?2wp27	www.urbanui.com/libertyui/vendors/css/font/context-menu-icons78f9.ttf	(from http://www.urbanui.com/libertyui/vendors/css/vendor.bundle.addons.css)
00:26:30	304/304	---M--	200	added ('OK')	image/png	etag:%225af55627-130%22	http://www.urbanui.com/libertyui/vendors/img/sprite-skin-flat.png	www.urbanui.com/libertyui/vendors/img/sprite-skin-flat.png	(from http://www.urbanui.com/libertyui/vendors/css/vendor.bundle.addons.css)
00:26:32	2874/2874	---M--	200	added ('OK')	image/png	etag:%225af55626-b3a%22	http://www.urbanui.com/libertyui/images/sprites/jsgrid-icons.png	www.urbanui.com/libertyui/images/sprites/jsgrid-icons.png	(from http://www.urbanui.com/libertyui/css/style.css)
00:26:34	4030/4030	---M--	200	added ('OK')	image/svg+xml	etag:%225b869955-fbe%22	http://www.urbanui.com/libertyui/images/samples/landing/banner-bg.svg	www.urbanui.com/libertyui/images/samples/landing/banner-bg.svg	(from http://www.urbanui.com/libertyui/css/style.css)
00:26:34	1237/1237	---M--	200	added ('OK')	image/svg+xml	etag:%225af55626-4d5%22	http://www.urbanui.com/libertyui/images/logo-mini.svg	www.urbanui.com/libertyui/images/logo-mini.svg	(from http://www.urbanui.com/libertyui/index.html)
00:26:36	38653/38653	---MCZ	200	added ('OK')	text/html	etag:W/%225cd00936-96fd%22	http://www.urbanui.com/libertyui/pages/widgets.html	www.urbanui.com/libertyui/pages/widgets.html	(from http://www.urbanui.com/libertyui/index.html)
00:26:36	56954/56954	---MCZ	200	added ('OK')	text/html	etag:W/%225cd00936-de7a%22	http://www.urbanui.com/libertyui/pages/ui-features/dropdowns.html	www.urbanui.com/libertyui/pages/ui-features/dropdowns.html	(from http://www.urbanui.com/libertyui/index.html)
00:26:36	636/636	---MCZ	200	added ('OK')	application/javascript	etag:W/%225af55626-27c%22	http://www.urbanui.com/libertyui/js/modal-demo.js	www.urbanui.com/libertyui/js/modal-demo.js	(from http://www.urbanui.com/libertyui/pages/ui-features/modals.html)
00:26:38	5925/5925	---MCZ	200	added ('OK')	application/javascript	etag:W/%225af55626-1725%22	http://www.urbanui.com/libertyui/js/progress-bar.js	www.urbanui.com/libertyui/js/progress-bar.js	(from http://www.urbanui.com/libertyui/pages/ui-features/progress.html)
00:26:40	491/491	---MCZ	200	added ('OK')	application/javascript	etag:W/%225af55626-1eb%22	http://www.urbanui.com/libertyui/js/paginate.js	www.urbanui.com/libertyui/js/paginate.js	(from http://www.urbanui.com/libertyui/pages/ui-features/pagination.html)
00:26:52	13094/13094	---M--	200	added ('OK')	image/png	etag:%225af55626-3326%22	http://www.urbanui.com/libertyui/images/samples/tab_preview/03.png	www.urbanui.com/libertyui/images/samples/tab_preview/03.png	(from http://www.urbanui.com/libertyui/pages/ui-features/tabs.html)
00:26:56	974/974	---MCZ	200	added ('OK')	application/javascript	etag:W/%225af55626-3ce%22	http://www.urbanui.com/libertyui/js/tabs.js	www.urbanui.com/libertyui/js/tabs.js	(from http://www.urbanui.com/libertyui/pages/ui-features/tabs.html)
00:27:00	809/809	---MCZ	200	added ('OK')	application/javascript	etag:W/%225af55626-329%22	http://www.urbanui.com/libertyui/js/tooltips.js	www.urbanui.com/libertyui/js/tooltips.js	(from http://www.urbanui.com/libertyui/pages/ui-features/tooltips.html)
00:27:02	807/807	---MCZ	200	added ('OK')	application/javascript	etag:W/%225af55626-327%22	http://www.urbanui.com/libertyui/js/popover.js	www.urbanui.com/libertyui/js/popover.js	(from http://www.urbanui.com/libertyui/pages/ui-features/tooltips.html)
00:27:05	10497/10497	---M--	200	added ('OK')	image/jpeg	etag:%225af55626-2901%22	http://www.urbanui.com/libertyui/images/faces/face4.jpg	www.urbanui.com/libertyui/images/faces/face4.jpg	(from http://www.urbanui.com/libertyui/pages/ui-features/dragula.html)
00:27:05	100057/100057	---M--	200	added ('OK')	image/png	etag:%225af55626-186d9%22	http://www.urbanui.com/libertyui/images/samples/tab_preview/04.png	www.urbanui.com/libertyui/images/samples/tab_preview/04.png	(from http://www.urbanui.com/libertyui/pages/ui-features/tabs.html)
00:27:09	10400/10400	---M--	200	added ('OK')	image/jpeg	etag:%225af55626-28a0%22	http://www.urbanui.com/libertyui/images/faces/face7.jpg	www.urbanui.com/libertyui/images/faces/face7.jpg	(from http://www.urbanui.com/libertyui/pages/ui-features/dragula.html)
00:27:09	13772/13772	---M--	200	added ('OK')	image/jpeg	etag:%225af55626-35cc%22	http://www.urbanui.com/libertyui/images/faces/face6.jpg	www.urbanui.com/libertyui/images/faces/face6.jpg	(from http://www.urbanui.com/libertyui/pages/ui-features/dragula.html)
00:27:12	789/789	---MCZ	200	added ('OK')	application/javascript	etag:W/%225af55626-315%22	http://www.urbanui.com/libertyui/js/dragula.js	www.urbanui.com/libertyui/js/dragula.js	(from http://www.urbanui.com/libertyui/pages/ui-features/dragula.html)
00:27:13	11991/11991	---M--	200	added ('OK')	image/jpeg	etag:%225af55626-2ed7%22	http://www.urbanui.com/libertyui/images/faces/face8.jpg	www.urbanui.com/libertyui/images/faces/face8.jpg	(from http://www.urbanui.com/libertyui/pages/ui-features/dragula.html)
00:27:32	107790/107790	---M--	200	added ('OK')	image/jpeg	etag:%225af55626-1a50e%22	http://www.urbanui.com/libertyui/images/carousel/banner_2.jpg	www.urbanui.com/libertyui/images/carousel/banner_2.jpg	(from http://www.urbanui.com/libertyui/pages/ui-features/carousel.html)
00:27:32	301099/301099	---M--	200	added ('OK')	image/png	etag:%225af55626-4982b%22	http://www.urbanui.com/libertyui/images/samples/tab_preview/01.png	www.urbanui.com/libertyui/images/samples/tab_preview/01.png	(from http://www.urbanui.com/libertyui/pages/ui-features/tabs.html)
00:27:42	172211/172211	---M--	200	added ('OK')	image/jpeg	etag:%225af55626-2a0b3%22	http://www.urbanui.com/libertyui/images/carousel/banner_12.jpg	www.urbanui.com/libertyui/images/carousel/banner_12.jpg	(from http://www.urbanui.com/libertyui/pages/ui-features/carousel.html)
00:27:42	5218188/5218188	---MCZ	200	added ('OK')	application/javascript	etag:W/%225af55627-4f9f8c%22	http://www.urbanui.com/libertyui/vendors/js/vendor.bundle.addons.js	www.urbanui.com/libertyui/vendors/js/vendor.bundle.addons.js	(from http://www.urbanui.com/libertyui/index.html)
00:27:54	107348/107348	---M--	200	added ('OK')	image/jpeg	etag:%225af55626-1a354%22	http://www.urbanui.com/libertyui/images/carousel/banner_4.jpg	www.urbanui.com/libertyui/images/carousel/banner_4.jpg	(from http://www.urbanui.com/libertyui/pages/ui-features/carousel.html)
00:28:18	238033/238033	---M--	200	added ('OK')	image/jpeg	etag:%225af55626-3a1d1%22	http://www.urbanui.com/libertyui/images/carousel/banner_1.jpg	www.urbanui.com/libertyui/images/carousel/banner_1.jpg	(from http://www.urbanui.com/libertyui/pages/ui-features/carousel.html)
00:28:25	221752/221752	---M--	200	added ('OK')	image/jpeg	etag:%225af55626-36238%22	http://www.urbanui.com/libertyui/images/carousel/banner_6.jpg	www.urbanui.com/libertyui/images/carousel/banner_6.jpg	(from http://www.urbanui.com/libertyui/pages/ui-features/carousel.html)
00:28:26	161316/161316	---M--	200	added ('OK')	image/jpeg	etag:%225af55626-27624%22	http://www.urbanui.com/libertyui/images/carousel/banner_7.jpg	www.urbanui.com/libertyui/images/carousel/banner_7.jpg	(from http://www.urbanui.com/libertyui/pages/ui-features/carousel.html)
00:28:35	89893/89893	---M--	200	added ('OK')	image/jpeg	etag:%225af55626-15f25%22	http://www.urbanui.com/libertyui/images/carousel/banner_8.jpg	www.urbanui.com/libertyui/images/carousel/banner_8.jpg	(from http://www.urbanui.com/libertyui/pages/ui-features/carousel.html)
00:28:43	92049/92049	---M--	200	added ('OK')	image/jpeg	etag:%225af55626-16791%22	http://www.urbanui.com/libertyui/images/carousel/banner_10.jpg	www.urbanui.com/libertyui/images/carousel/banner_10.jpg	(from http://www.urbanui.com/libertyui/pages/ui-features/carousel.html)
00:28:46	359065/359065	---M--	200	added ('OK')	image/jpeg	etag:%225af55626-57a99%22	http://www.urbanui.com/libertyui/images/carousel/banner_5.jpg	www.urbanui.com/libertyui/images/carousel/banner_5.jpg	(from http://www.urbanui.com/libertyui/pages/ui-features/carousel.html)
00:28:46	125469/125469	---M--	200	added ('OK')	image/jpeg	etag:%225af55626-1ea1d%22	http://www.urbanui.com/libertyui/images/carousel/banner_9.jpg	www.urbanui.com/libertyui/images/carousel/banner_9.jpg	(from http://www.urbanui.com/libertyui/pages/ui-features/carousel.html)
00:28:50	2641/2641	---MCZ	200	added ('OK')	application/javascript	etag:W/%225af55626-a51%22	http://www.urbanui.com/libertyui/js/owl-carousel.js	www.urbanui.com/libertyui/js/owl-carousel.js	(from http://www.urbanui.com/libertyui/pages/ui-features/carousel.html)
00:28:50	223/223	---MCZ	200	added ('OK')	application/javascript	etag:W/%225af55626-df%22	http://www.urbanui.com/libertyui/js/clipboard.js	www.urbanui.com/libertyui/js/clipboard.js	(from http://www.urbanui.com/libertyui/pages/ui-features/clipboard.html)
00:28:52	92175/92175	---M--	200	added ('OK')	image/jpeg	etag:%225af55626-1680f%22	http://www.urbanui.com/libertyui/images/carousel/banner_11.jpg	www.urbanui.com/libertyui/images/carousel/banner_11.jpg	(from http://www.urbanui.com/libertyui/pages/ui-features/carousel.html)
00:28:52	5077/5077	---MCZ	200	added ('OK')	application/javascript	etag:W/%225af55626-13d5%22	http://www.urbanui.com/libertyui/js/context-menu.js	www.urbanui.com/libertyui/js/context-menu.js	(from http://www.urbanui.com/libertyui/pages/ui-features/context-menu.html)
00:28:54	6998/6998	---MCZ	200	added ('OK')	application/javascript	etag:W/%225af55626-1b56%22	http://www.urbanui.com/libertyui/js/no-ui-slider.js	www.urbanui.com/libertyui/js/no-ui-slider.js	(from http://www.urbanui.com/libertyui/pages/ui-features/slider.html)
00:28:56	95832/95832	---M--	200	added ('OK')	image/jpeg	etag:%225af55626-17658%22	http://www.urbanui.com/libertyui/images/carousel/banner_3.jpg	www.urbanui.com/libertyui/images/carousel/banner_3.jpg	(from http://www.urbanui.com/libertyui/pages/ui-features/carousel.html)
00:28:56	3264/3264	---MCZ	200	added ('OK')	application/javascript	etag:W/%225af55626-cc0%22	http://www.urbanui.com/libertyui/js/ion-range-slider.js	www.urbanui.com/libertyui/js/ion-range-slider.js	(from http://www.urbanui.com/libertyui/pages/ui-features/slider.html)
00:28:57	2457/2457	---MCZ	200	added ('OK')	application/javascript	etag:W/%225af55626-999%22	http://www.urbanui.com/libertyui/js/alerts.js	www.urbanui.com/libertyui/js/alerts.js	(from http://www.urbanui.com/libertyui/pages/ui-features/popups.html)
00:28:58	914/914	---MCZ	200	added ('OK')	application/javascript	etag:W/%225af55626-392%22	http://www.urbanui.com/libertyui/js/avgrund.js	www.urbanui.com/libertyui/js/avgrund.js	(from http://www.urbanui.com/libertyui/pages/ui-features/popups.html)
00:28:59	2476/2476	---MCZ	200	added ('OK')	application/javascript	etag:W/%225af55626-9ac%22	http://www.urbanui.com/libertyui/js/toastDemo.js	www.urbanui.com/libertyui/js/toastDemo.js	(from http://www.urbanui.com/libertyui/pages/ui-features/notifications.html)
00:29:00	1877/1877	---MCZ	200	added ('OK')	application/javascript	etag:W/%225af55626-755%22	http://www.urbanui.com/libertyui/js/desktop-notification.js	www.urbanui.com/libertyui/js/desktop-notification.js	(from http://www.urbanui.com/libertyui/pages/ui-features/notifications.html)
00:29:01	19005/19005	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Nov%202019%2017:29:01%20GMT	http://www.urbanui.com/libertyui/pages/tables/images/favicon.png	www.urbanui.com/libertyui/pages/tables/images/favicon.png	(from http://www.urbanui.com/libertyui/pages/tables/basic-table.html)
00:29:02	2202/2202	---M--	200	added ('OK')	image/png	etag:%225af55626-89a%22	http://www.urbanui.com/libertyui/images/faces-clipart/pic-1.png	www.urbanui.com/libertyui/images/faces-clipart/pic-1.png	(from http://www.urbanui.com/libertyui/pages/tables/basic-table.html)
00:29:03	2413/2413	---M--	200	added ('OK')	image/png	etag:%225af55626-96d%22	http://www.urbanui.com/libertyui/images/faces-clipart/pic-2.png	www.urbanui.com/libertyui/images/faces-clipart/pic-2.png	(from http://www.urbanui.com/libertyui/pages/tables/basic-table.html)
00:29:04	2353/2353	---M--	200	added ('OK')	image/png	etag:%225af55626-931%22	http://www.urbanui.com/libertyui/images/faces-clipart/pic-3.png	www.urbanui.com/libertyui/images/faces-clipart/pic-3.png	(from http://www.urbanui.com/libertyui/pages/tables/basic-table.html)
00:29:05	2154/2154	---M--	200	added ('OK')	image/png	etag:%225af55626-86a%22	http://www.urbanui.com/libertyui/images/faces-clipart/pic-4.png	www.urbanui.com/libertyui/images/faces-clipart/pic-4.png	(from http://www.urbanui.com/libertyui/pages/tables/basic-table.html)
00:29:06	821/821	---MCZ	200	added ('OK')	application/javascript	etag:W/%225af55626-335%22	http://www.urbanui.com/libertyui/js/data-table.js	www.urbanui.com/libertyui/js/data-table.js	(from http://www.urbanui.com/libertyui/pages/tables/data-table.html)
00:29:07	4891/4891	---MCZ	200	added ('OK')	application/javascript	etag:W/%225af55626-131b%22	http://www.urbanui.com/libertyui/js/js-grid.js	www.urbanui.com/libertyui/js/js-grid.js	(from http://www.urbanui.com/libertyui/pages/tables/js-grid.html)
00:29:08	21812/21812	---MCZ	200	added ('OK')	application/javascript	etag:W/%225af55626-5534%22	http://www.urbanui.com/libertyui/js/db.js	www.urbanui.com/libertyui/js/db.js	(from http://www.urbanui.com/libertyui/pages/tables/js-grid.html)
00:29:09	3203/3203	---MCZ	200	added ('OK')	application/javascript	etag:W/%225af55626-c83%22	http://www.urbanui.com/libertyui/js/jq.tablesort.js	www.urbanui.com/libertyui/js/jq.tablesort.js	(from http://www.urbanui.com/libertyui/pages/tables/sortable-table.html)
00:29:10	243/243	---MCZ	200	added ('OK')	application/javascript	etag:W/%225af55626-f3%22	http://www.urbanui.com/libertyui/js/tablesorter.js	www.urbanui.com/libertyui/js/tablesorter.js	(from http://www.urbanui.com/libertyui/pages/tables/sortable-table.html)
00:29:11	33688/33688	---MCZ	200	added ('OK')	text/css	etag:W/%225af55626-8398%22	http://www.urbanui.com/libertyui/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css	www.urbanui.com/libertyui/vendors/iconfonts/flag-icon-css/css/flag-icon.min.css	(from http://www.urbanui.com/libertyui/pages/icons/flag-icons.html)
00:29:12	31000/31000	---MCZ	200	added ('OK')	text/css	etag:W/%225af55626-7918%22	http://www.urbanui.com/libertyui/vendors/iconfonts/font-awesome/css/font-awesome.min.css	www.urbanui.com/libertyui/vendors/iconfonts/font-awesome/css/font-awesome.min.css	(from http://www.urbanui.com/libertyui/pages/icons/font-awesome.html)
00:29:13	12958/12958	---MCZ	200	added ('OK')	text/css	etag:W/%225af55626-329e%22	http://www.urbanui.com/libertyui/vendors/iconfonts/simple-line-icon/css/simple-line-icons.css	www.urbanui.com/libertyui/vendors/iconfonts/simple-line-icon/css/simple-line-icons.css	(from http://www.urbanui.com/libertyui/pages/icons/simple-line-icon.html)
00:29:14	17484/17484	---MCZ	200	added ('OK')	text/css	etag:W/%225af55627-444c%22	http://www.urbanui.com/libertyui/vendors/iconfonts/ti-icons/css/themify-icons.css	www.urbanui.com/libertyui/vendors/iconfonts/ti-icons/css/themify-icons.css	(from http://www.urbanui.com/libertyui/pages/icons/themify.html)
00:29:15	2160/2160	---M--	200	added ('OK')	image/svg+xml	etag:%225af55626-870%22	http://www.urbanui.com/libertyui/images/file-icons/icon-google.svg	www.urbanui.com/libertyui/images/file-icons/icon-google.svg	(from http://www.urbanui.com/libertyui/pages/samples/login.html)
00:29:16	14075/14075	---M--	200	added ('OK')	image/jpeg	etag:%225af55626-36fb%22	http://www.urbanui.com/libertyui/images/faces/face13.jpg	www.urbanui.com/libertyui/images/faces/face13.jpg	(from http://www.urbanui.com/libertyui/pages/samples/lock-screen.html)
00:29:20	8608/8608	---M--	200	added ('OK')	image/png	etag:%225b869955-21a0%22	http://www.urbanui.com/libertyui/images/samples/landing/trophy.png	www.urbanui.com/libertyui/images/samples/landing/trophy.png	(from http://www.urbanui.com/libertyui/pages/samples/landing.html)
00:29:22	6886/6886	---M--	200	added ('OK')	image/png	etag:%225b869955-1ae6%22	http://www.urbanui.com/libertyui/images/samples/landing/youtube.png	www.urbanui.com/libertyui/images/samples/landing/youtube.png	(from http://www.urbanui.com/libertyui/pages/samples/landing.html)
00:29:24	17130/17130	---M--	200	added ('OK')	image/png	etag:%225b869955-42ea%22	http://www.urbanui.com/libertyui/images/samples/landing/support.png	www.urbanui.com/libertyui/images/samples/landing/support.png	(from http://www.urbanui.com/libertyui/pages/samples/landing.html)
00:29:50	205540/205540	---M--	200	added ('OK')	image/png	etag:%225b869955-322e4%22	http://www.urbanui.com/libertyui/images/samples/landing/mac.png	www.urbanui.com/libertyui/images/samples/landing/mac.png	(from http://www.urbanui.com/libertyui/pages/samples/landing.html)
00:30:23	336405/336405	---M--	200	added ('OK')	image/png	etag:%225b869955-52215%22	http://www.urbanui.com/libertyui/images/samples/landing/landing-2.png	www.urbanui.com/libertyui/images/samples/landing/landing-2.png	(from http://www.urbanui.com/libertyui/pages/samples/landing.html)
00:32:04	912757/912757	---M--	200	added ('OK')	image/png	etag:%225b869955-ded75%22	http://www.urbanui.com/libertyui/images/samples/landing/landing-3.png	www.urbanui.com/libertyui/images/samples/landing/landing-3.png	(from http://www.urbanui.com/libertyui/pages/samples/landing.html)
00:32:07	947547/947547	---M--	200	added ('OK')	image/png	etag:%225b869955-e755b%22	http://www.urbanui.com/libertyui/images/samples/landing/landing-1.png	www.urbanui.com/libertyui/images/samples/landing/landing-1.png	(from http://www.urbanui.com/libertyui/pages/samples/landing.html)
00:32:20	850761/850761	---M--	200	added ('OK')	image/png	etag:%225b869955-cfb49%22	http://www.urbanui.com/libertyui/images/samples/landing/landing-4.png	www.urbanui.com/libertyui/images/samples/landing/landing-4.png	(from http://www.urbanui.com/libertyui/pages/samples/landing.html)
00:33:01	872084/872084	---M--	200	added ('OK')	image/png	etag:%225b869955-d4e94%22	http://www.urbanui.com/libertyui/images/samples/landing/landing-5.png	www.urbanui.com/libertyui/images/samples/landing/landing-5.png	(from http://www.urbanui.com/libertyui/pages/samples/landing.html)
